<<<<<<< HEAD
1220 126.4 152
1221 126.2 151
1222 126.0 150
1223 125.60000000000001 148
1224 125.2 146
1225 125.0 145
1226 125.0 145
1227 125.0 145
1228 125.0 145
1229 125.0 145
1230 125.0 145
1231 125.0 145
1232 125.0 145
1233 125.0 145
1234 124.8 144
1235 124.8 144
1236 124.8 144
1237 124.8 144
1238 124.8 144
1239 125.0 145
1240 125.0 145
1241 124.8 144
1242 124.8 144
1243 124.8 144
1244 124.8 144
1245 124.8 144
1246 124.60000000000001 143
1247 124.60000000000001 143
1248 124.60000000000001 143
1249 124.60000000000001 143
1250 124.60000000000001 143
1251 124.60000000000001 143
1252 124.60000000000001 143
1253 124.60000000000001 143
1254 124.60000000000001 143
1255 124.60000000000001 143
1256 124.60000000000001 143
1257 124.60000000000001 143
1258 124.60000000000001 143
1259 124.4 142
1260 124.4 142
1261 124.4 142
1262 124.4 142
1263 124.4 142
1264 124.4 142
1265 124.4 142
1266 124.4 142
1267 124.4 142
1268 124.4 142
1269 124.2 141
1270 124.2 141
1271 124.2 141
1272 124.2 141
1273 124.2 141
1274 124.2 141
1275 124.2 141
1276 124.2 141
1277 124.0 140
1278 124.0 140
1279 124.0 140
1280 124.0 140
1281 124.0 140
1282 124.0 140
1283 124.0 140
1284 124.0 140
1285 124.0 140
1286 124.0 140
1287 123.8 139
1288 123.8 139
1289 123.8 139
1290 123.60000000000001 138
1291 123.60000000000001 138
1292 123.60000000000001 138
1293 123.60000000000001 138
1294 123.60000000000001 138
1295 123.60000000000001 138
1296 123.4 137
1297 123.4 137
1298 123.4 137
1299 123.4 137
1300 123.4 137
1301 123.4 137
1302 123.4 137
1303 123.4 137
1304 123.4 137
1305 123.4 137
1306 123.2 136
1307 123.2 136
1308 123.2 136
1309 123.2 136
1310 123.2 136
1311 123.2 136
1312 123.0 135
1313 123.0 135
1314 123.0 135
1315 123.0 135
1316 123.0 135
1317 123.0 135
1318 122.8 134
1319 122.8 134
1320 122.8 134
1321 122.8 134
1322 122.60000000000001 133
1323 122.60000000000001 133
1324 122.60000000000001 133
1325 122.4 132
1326 122.4 132
1327 122.4 132
1328 122.4 132
1329 122.4 132
1330 122.4 132
1331 122.2 131
1332 122.2 131
1333 122.2 131
1334 122.2 131
1335 122.2 131
1336 122.0 130
1337 122.0 130
1338 122.0 130
1339 122.0 130
1340 122.0 130
1341 121.8 129
1342 121.8 129
1343 121.8 129
1344 121.60000000000001 128
1345 121.60000000000001 128
1346 121.60000000000001 128
1347 121.60000000000001 128
1348 121.4 127
1349 121.4 127
1350 121.4 127
1351 121.4 127
1352 121.2 126
1353 121.2 126
1354 121.2 126
1355 121.0 125
1356 121.0 125
1357 121.0 125
1358 120.8 124
1359 120.8 124
1360 120.8 124
1361 120.60000000000001 123
1362 120.60000000000001 123
1363 120.60000000000001 123
1364 120.4 122
1365 120.4 122
1366 120.4 122
1367 120.4 122
1368 120.2 121
1369 120.2 121
1370 120.0 120
1371 120.0 120
1372 119.8 119
1373 119.8 119
1374 119.60000000000001 118
1375 119.60000000000001 118
1376 119.4 117
1377 119.4 117
1378 119.2 116
1379 119.2 116
1380 119.0 115
1381 118.8 114
1382 118.8 114
1383 118.60000000000001 113
1384 118.4 112
1385 118.4 112
1386 118.2 111
1387 118.2 111
614 127.26 125
615 127.47 126
616 127.68 127
617 127.89 128
618 127.89 128
619 128.1 129
620 128.1 129
621 128.31 130
622 128.31 130
623 128.52 131
624 128.73 132
625 128.73 132
626 128.94 133
627 128.94 133
628 128.94 133
629 129.15 134
630 129.15 134
631 129.36 135
632 129.36 135
633 129.36 135
634 129.57 136
635 129.57 136
636 129.57 136
637 129.78 137
638 129.99 138
639 129.99 138
640 129.99 138
641 130.2 139
642 130.2 139
643 130.2 139
644 130.2 139
645 130.2 139
646 130.41 140
647 130.41 140
648 130.62 141
649 130.62 141
650 130.62 141
651 130.62 141
652 130.83 142
653 130.83 142
654 130.83 142
655 130.83 142
656 130.83 142
657 131.04 143
658 131.04 143
659 131.04 143
660 131.04 143
661 131.04 143
662 131.25 144
663 131.25 144
664 131.25 144
665 131.46 145
666 131.46 145
667 131.46 145
668 131.46 145
669 131.46 145
670 131.46 145
671 131.46 145
672 131.67000000000002 146
673 131.67000000000002 146
674 131.67000000000002 146
675 131.67000000000002 146
676 131.67000000000002 146
677 131.88 147
678 131.88 147
679 131.88 147
680 131.88 147
681 131.88 147
682 131.88 147
683 131.88 147
684 132.09 148
685 132.09 148
686 132.09 148
687 132.09 148
688 132.09 148
689 132.3 149
690 132.3 149
691 132.3 149
692 132.3 149
693 132.3 149
694 132.3 149
695 132.3 149
696 132.3 149
697 132.3 149
698 132.51 150
699 132.3 149
700 132.3 149
701 132.51 150
702 132.51 150
703 132.51 150
704 132.51 150
705 132.51 150
706 132.51 150
707 132.72 151
708 132.72 151
709 132.72 151
710 132.72 151
711 132.72 151
712 132.72 151
713 132.72 151
714 132.72 151
715 132.51 150
716 132.51 150
717 132.51 150
718 132.51 150
719 131.88 147
720 131.67000000000002 146
721 131.88 147
722 132.09 148
723 132.09 148
724 132.09 148
725 132.51 150
726 132.3 149
727 132.09 148
728 132.09 148
729 132.72 151
730 132.72 151
731 132.3 149
732 131.88 147
733 131.67000000000002 146
734 132.09 148
735 132.51 150
736 132.51 150
737 132.51 150
738 131.88 147
739 131.67000000000002 146
740 131.88 147
741 132.09 148
742 132.09 148
743 131.46 145
744 131.46 145
745 131.46 145
746 131.25 144
747 131.04 143
748 130.41 140
749 131.04 143
750 130.62 141
751 130.62 141
752 130.83 142
753 130.83 142
754 130.83 142
755 131.04 143
756 131.25 144
757 131.46 145
758 131.46 145
759 131.67000000000002 146
760 131.88 147
761 131.88 147
762 131.25 144
763 131.67000000000002 146
764 132.3 149
765 132.09 148
766 131.88 147
767 131.88 147
768 131.88 147
769 131.88 147
770 131.88 147
771 131.46 145
772 131.46 145
773 131.88 147
774 132.09 148
775 132.09 148
776 132.09 148
777 132.3 149
778 132.3 149
779 132.09 148
780 132.09 148
781 131.67000000000002 146
782 131.46 145
783 131.67000000000002 146
784 131.67000000000002 146
785 131.88 147
786 132.72 151
787 132.51 150
788 132.51 150
789 132.51 150
790 132.51 150
791 132.51 150
792 132.3 149
793 132.51 150
794 132.51 150
795 132.3 149
796 132.09 148
797 131.67000000000002 146
798 131.88 147
799 131.67000000000002 146
800 131.67000000000002 146
801 131.67000000000002 146
802 131.88 147
803 131.67000000000002 146
804 131.88 147
805 131.88 147
806 131.67000000000002 146
807 131.67000000000002 146
808 131.46 145
809 132.09 148
810 132.51 150
811 132.72 151
812 132.72 151
813 132.72 151
814 132.93 152
815 133.14000000000001 153
816 132.93 152
817 132.72 151
818 132.93 152
819 133.35 154
820 133.35 154
821 133.35 154
822 133.56 155
823 132.93 152
824 132.51 150
825 132.72 151
826 132.09 148
827 131.46 145
828 131.04 143
829 131.04 143
830 130.83 142
831 130.83 142
832 131.25 144
833 131.67000000000002 146
834 130.62 141
835 130.83 142
836 131.25 144
837 130.62 141
838 130.62 141
839 131.04 143
840 130.2 139
841 130.41 140
842 131.04 143
843 131.46 145
844 131.04 143
845 131.04 143
846 130.62 141
847 131.25 144
848 131.67000000000002 146
849 131.25 144
850 131.88 147
851 132.3 149
852 132.09 148
853 132.3 149
854 131.88 147
855 131.46 145
856 131.88 147
857 131.67000000000002 146
858 131.67000000000002 146
859 132.72 151
860 132.72 151
861 132.51 150
862 132.3 149
863 132.3 149
864 132.51 150
865 132.09 148
866 131.88 147
867 131.25 144
868 131.46 145
869 131.46 145
870 131.25 144
871 131.04 143
872 130.83 142
873 131.04 143
874 131.46 145
875 131.25 144
876 131.46 145
877 131.88 147
878 132.3 149
879 132.09 148
880 131.88 147
881 132.09 148
882 132.09 148
883 131.88 147
884 131.67000000000002 146
885 131.88 147
886 132.09 148
887 131.46 145
888 131.04 143
889 131.25 144
890 131.46 145
891 131.67000000000002 146
892 131.88 147
893 132.09 148
894 132.51 150
895 132.51 150
896 132.51 150
897 132.51 150
898 132.72 151
899 133.56 155
900 133.14000000000001 153
901 132.72 151
902 132.3 149
903 132.72 151
904 132.3 149
905 131.88 147
906 131.88 147
907 132.09 148
908 131.88 147
909 131.67000000000002 146
910 131.04 143
911 130.83 142
912 131.04 143
913 131.67000000000002 146
914 131.67000000000002 146
915 131.04 143
916 131.04 143
917 131.67000000000002 146
918 132.3 149
919 132.93 152
920 132.93 152
921 132.72 151
922 132.93 152
923 132.51 150
924 132.51 150
925 132.09 148
926 132.3 149
927 133.35 154
928 133.14000000000001 153
929 132.72 151
930 132.51 150
931 132.09 148
932 132.3 149
933 132.3 149
934 132.72 151
935 132.93 152
936 133.56 155
937 133.56 155
938 132.51 150
939 131.67000000000002 146
940 131.67000000000002 146
941 132.51 150
942 133.14000000000001 153
943 133.35 154
944 133.14000000000001 153
945 133.35 154
946 132.93 152
947 132.3 149
948 132.51 150
949 133.14000000000001 153
950 133.77 156
951 133.56 155
952 133.77 156
953 133.35 154
954 133.35 154
955 133.14000000000001 153
956 132.72 151
957 132.93 152
958 133.35 154
959 133.56 155
960 133.14000000000001 153
961 132.93 152
962 132.72 151
963 133.35 154
964 133.35 154
965 133.56 155
966 133.98 157
967 133.77 156
968 133.77 156
969 132.93 152
970 132.51 150
971 132.3 149
972 132.3 149
973 132.93 152
974 133.14000000000001 153
975 132.72 151
976 131.67000000000002 146
977 131.67000000000002 146
978 131.67000000000002 146
979 131.88 147
980 132.51 150
981 132.51 150
982 132.51 150
983 132.3 149
984 132.3 149
985 132.3 149
986 132.51 150
987 132.09 148
988 131.88 147
989 131.67000000000002 146
990 131.67000000000002 146
991 131.46 145
992 131.46 145
993 131.25 144
994 131.04 143
995 131.04 143
996 131.04 143
997 130.83 142
998 130.83 142
999 131.25 144
1000 131.04 143
1001 130.83 142
1002 131.04 143
1003 131.46 145
1004 131.67000000000002 146
1005 131.46 145
1006 131.46 145
1007 131.04 143
1008 131.67000000000002 146
1009 131.67000000000002 146
1010 131.46 145
1011 130.83 142
1012 131.25 144
1013 131.67000000000002 146
1014 131.46 145
1015 132.3 149
1016 132.3 149
1017 132.51 150
1018 132.51 150
1019 131.88 147
1020 131.67000000000002 146
1021 131.88 147
1022 131.88 147
1023 131.88 147
1024 132.3 149
1025 132.3 149
1026 132.3 149
1027 131.88 147
1028 132.3 149
1029 131.88 147
1030 131.88 147
1031 131.88 147
1032 131.46 145
1033 131.46 145
1034 131.67000000000002 146
1035 131.25 144
1036 131.67000000000002 146
1037 131.67000000000002 146
1038 131.67000000000002 146
1039 132.51 150
1040 133.35 154
1041 133.56 155
1042 132.51 150
1043 132.09 148
1044 132.3 149
1045 131.67000000000002 146
1046 131.46 145
1047 131.46 145
1048 131.25 144
1049 131.04 143
1050 130.83 142
1051 130.83 142
1052 131.04 143
1053 131.46 145
1054 131.88 147
1055 132.51 150
1056 132.3 149
1057 132.72 151
1058 132.09 148
1059 131.67000000000002 146
1060 131.46 145
1061 131.04 143
1062 131.88 147
1063 132.09 148
1064 132.3 149
1065 133.35 154
1066 133.35 154
1067 133.98 157
1068 133.77 156
1069 133.98 157
1070 134.4 159
1071 133.98 157
1072 133.98 157
1073 133.98 157
1074 133.77 156
1075 133.77 156
1076 133.98 157
1077 132.93 152
1078 132.3 149
1079 132.3 149
1080 132.72 151
1081 132.72 151
1082 132.09 148
1083 131.04 143
1084 131.67000000000002 146
1085 132.72 151
1086 132.93 152
1087 132.93 152
1088 132.93 152
1089 132.72 151
1090 132.51 150
1091 132.3 149
1092 132.72 151
1093 133.14000000000001 153
1094 133.35 154
1095 132.93 152
1096 132.93 152
1097 132.93 152
1098 132.93 152
1099 133.14000000000001 153
1100 132.93 152
1101 132.72 151
1102 132.72 151
1103 133.14000000000001 153
1104 132.93 152
1105 132.51 150
1106 132.3 149
1107 132.51 150
1108 132.51 150
1109 132.3 149
1110 132.3 149
1111 132.72 151
1112 132.93 152
1113 132.93 152
1114 132.51 150
1115 131.67000000000002 146
1116 132.3 149
1117 132.72 151
1118 131.25 144
1119 130.41 140
1120 129.99 138
1121 129.57 136
1122 128.94 133
1123 129.36 135
1124 131.25 144
1125 131.46 145
1126 131.67000000000002 146
1127 131.88 147
1128 131.88 147
1129 131.88 147
1130 131.67000000000002 146
1131 131.88 147
1132 131.88 147
1133 131.67000000000002 146
1134 131.67000000000002 146
1135 131.67000000000002 146
1136 131.67000000000002 146
1137 131.46 145
1138 131.88 147
1139 131.88 147
1140 132.3 149
1141 132.3 149
1142 132.09 148
1143 132.3 149
1144 132.09 148
1145 132.09 148
1146 131.67000000000002 146
1147 131.67000000000002 146
1148 131.88 147
1149 131.88 147
1150 132.09 148
1151 132.09 148
1152 132.09 148
1153 132.09 148
1154 132.09 148
1155 132.3 149
1156 132.51 150
1157 132.3 149
1158 131.88 147
1159 131.67000000000002 146
1160 131.88 147
1161 131.88 147
1162 132.3 149
1163 132.51 150
1164 132.3 149
1165 132.09 148
1166 132.3 149
1167 132.3 149
1168 132.51 150
1169 132.51 150
1170 132.3 149
1171 132.09 148
1172 131.88 147
1173 132.09 148
1174 132.09 148
1175 132.09 148
1176 131.88 147
1177 132.09 148
1178 132.51 150
1179 132.51 150
1180 132.51 150
1181 132.09 148
1182 132.09 148
1183 132.09 148
1184 132.09 148
1185 132.09 148
1186 132.09 148
1187 131.88 147
1188 131.88 147
1189 131.88 147
1190 132.09 148
1191 132.09 148
1192 132.09 148
1193 132.09 148
1194 132.09 148
1195 132.3 149
1196 132.3 149
1197 132.51 150
1198 132.3 149
1199 132.3 149
1200 132.3 149
1201 132.3 149
1202 131.88 147
1203 131.88 147
1204 131.88 147
1205 131.88 147
1206 131.88 147
1207 131.88 147
1208 131.67000000000002 146
1209 131.67000000000002 146
1210 131.67000000000002 146
1211 131.67000000000002 146
1212 131.67000000000002 146
1213 131.67000000000002 146
1214 131.67000000000002 146
1215 131.67000000000002 146
1216 131.67000000000002 146
1217 131.67000000000002 146
1218 131.46 145
1219 131.46 145
1220 131.46 145
1221 131.46 145
1222 131.46 145
1223 131.46 145
1224 131.46 145
1225 131.46 145
1226 131.46 145
1227 131.46 145
1228 131.46 145
1229 131.46 145
1230 131.46 145
1231 131.46 145
1232 131.46 145
1233 131.46 145
1234 131.46 145
1235 131.46 145
1236 131.46 145
1237 131.46 145
1238 131.46 145
1239 131.46 145
1240 131.46 145
1241 131.46 145
1242 131.46 145
1243 131.25 144
1244 131.25 144
1245 131.25 144
1246 131.25 144
1247 131.25 144
1248 131.25 144
1249 131.25 144
1250 131.25 144
1251 131.25 144
1252 131.25 144
1253 131.04 143
1254 131.04 143
1255 131.04 143
1256 131.04 143
1257 131.04 143
1258 131.04 143
1259 131.04 143
1260 131.04 143
1261 131.04 143
1262 131.04 143
1263 131.04 143
1264 130.83 142
1265 130.83 142
1266 130.83 142
1267 130.83 142
1268 130.83 142
1269 130.62 141
1270 130.62 141
1271 130.62 141
1272 130.62 141
1273 130.62 141
1274 130.62 141
1275 130.62 141
1276 130.62 141
1277 130.62 141
1278 130.62 141
1279 130.62 141
1280 130.62 141
1281 130.62 141
1282 130.62 141
1283 130.41 140
1284 130.41 140
1285 130.41 140
1286 130.41 140
1287 130.41 140
1288 130.2 139
1289 130.2 139
1290 130.2 139
1291 130.2 139
1292 130.2 139
1293 130.2 139
1294 130.2 139
1295 129.99 138
1296 129.99 138
1297 129.99 138
1298 129.99 138
1299 129.99 138
1300 129.99 138
1301 129.99 138
1302 129.99 138
1303 129.99 138
1304 129.99 138
1305 129.99 138
1306 129.78 137
1307 129.78 137
1308 129.78 137
1309 129.78 137
1310 129.78 137
1311 129.57 136
1312 129.57 136
1313 129.57 136
1314 129.57 136
1315 129.36 135
1316 129.36 135
1317 129.36 135
1318 129.36 135
1319 129.36 135
1320 129.36 135
1321 129.36 135
1322 129.15 134
1323 129.15 134
1324 129.15 134
1325 129.15 134
1326 129.15 134
1327 128.94 133
1328 128.94 133
1329 128.94 133
1330 128.94 133
1331 128.94 133
1332 128.73 132
1333 128.73 132
1334 128.73 132
1335 128.73 132
1336 128.52 131
1337 128.52 131
1338 128.52 131
1339 128.31 130
1340 128.31 130
1341 128.31 130
1342 128.31 130
1343 128.31 130
1344 128.31 130
1345 128.1 129
1346 128.1 129
1347 128.1 129
1348 128.1 129
1349 128.1 129
1350 127.89 128
1351 127.89 128
1352 127.89 128
1353 127.89 128
1354 127.68 127
1355 127.68 127
1356 127.47 126
1357 127.47 126
1358 127.47 126
1359 127.47 126
1360 127.47 126
1361 127.26 125
1362 127.26 125
1363 127.26 125
1364 127.26 125
1365 127.05 124
1366 127.05 124
1367 126.84 123
1368 126.84 123
1369 126.84 123
1370 126.63000000000001 122
1371 126.63000000000001 122
1372 126.63000000000001 122
1373 126.42 121
1374 126.42 121
1375 126.42 121
1376 126.21000000000001 120
1377 126.0 119
1378 126.0 119
1379 126.0 119
1380 125.79 118
1381 125.79 118
1382 125.58 117
1383 125.58 117
1384 125.37 116
1385 125.16 115
1386 125.16 115
1387 124.95 114
1388 124.95 114
1389 124.74000000000001 113
1390 124.53 112
1391 124.32000000000001 111
1392 124.32000000000001 111
1393 124.11 110
607 133.32 126
608 133.54 127
609 133.76 128
610 133.76 128
611 133.98 129
612 134.2 130
613 134.2 130
614 134.42000000000002 131
615 134.42000000000002 131
616 134.64000000000001 132
617 134.86 133
618 134.86 133
619 135.08 134
620 135.08 134
621 135.3 135
622 135.3 135
623 135.3 135
624 135.52 136
625 135.52 136
626 135.74 137
627 135.74 137
628 135.74 137
629 135.96 138
630 135.96 138
631 136.18 139
632 136.18 139
633 136.18 139
634 136.4 140
635 136.4 140
636 136.4 140
637 136.62 141
638 136.62 141
639 136.62 141
640 136.84 142
641 136.84 142
642 136.84 142
643 137.06 143
644 137.06 143
645 137.06 143
646 137.06 143
647 137.28 144
648 137.28 144
649 137.28 144
650 137.28 144
651 137.5 145
652 137.5 145
653 137.5 145
654 137.5 145
655 137.5 145
656 137.72 146
657 137.72 146
658 137.72 146
659 137.72 146
660 137.72 146
661 137.94 147
662 137.94 147
663 137.94 147
664 137.94 147
665 137.94 147
666 137.94 147
667 137.94 147
668 137.94 147
669 138.16 148
670 138.16 148
671 138.16 148
672 138.16 148
673 138.38 149
674 138.38 149
675 138.16 148
676 138.38 149
677 138.38 149
678 138.38 149
679 138.38 149
680 138.38 149
681 138.38 149
682 138.38 149
683 138.38 149
684 138.38 149
685 138.38 149
686 138.38 149
687 138.6 150
688 138.6 150
689 138.6 150
690 138.6 150
691 138.6 150
692 138.6 150
693 138.6 150
694 138.6 150
695 138.6 150
696 138.6 150
697 138.6 150
698 138.6 150
699 138.82 151
700 138.82 151
701 138.82 151
702 138.82 151
703 138.82 151
704 138.82 151
705 138.82 151
706 138.82 151
707 138.82 151
708 138.82 151
709 138.82 151
710 138.82 151
711 139.04 152
712 139.04 152
713 139.04 152
714 139.04 152
715 139.04 152
716 139.04 152
717 139.04 152
718 139.04 152
719 139.04 152
720 139.04 152
721 139.04 152
722 139.04 152
723 139.04 152
724 139.04 152
725 139.04 152
726 138.82 151
727 138.82 151
728 139.04 152
729 139.04 152
730 139.04 152
731 139.04 152
732 139.04 152
733 139.04 152
734 138.82 151
735 138.82 151
736 138.82 151
737 139.04 152
738 139.04 152
739 139.04 152
740 139.04 152
741 139.04 152
742 139.04 152
743 138.82 151
744 138.82 151
745 138.82 151
746 139.04 152
747 139.04 152
748 139.04 152
749 139.04 152
750 138.82 151
751 139.04 152
752 139.04 152
753 139.04 152
754 139.04 152
755 138.82 151
756 139.04 152
757 139.04 152
758 139.26 153
759 139.04 152
760 139.04 152
761 138.82 151
762 139.04 152
763 139.04 152
764 139.04 152
765 139.04 152
766 138.82 151
767 138.82 151
768 138.82 151
769 138.82 151
770 138.82 151
771 138.82 151
772 138.82 151
773 138.82 151
774 138.82 151
775 138.82 151
776 138.82 151
777 138.82 151
778 138.82 151
779 139.04 152
780 138.82 151
781 138.6 150
782 138.6 150
783 138.82 151
784 138.82 151
785 138.38 149
786 138.38 149
787 138.38 149
788 138.6 150
789 138.82 151
790 138.82 151
791 138.82 151
792 138.6 150
793 138.6 150
794 138.82 151
795 138.6 150
796 138.38 149
797 138.38 149
798 138.6 150
799 138.82 151
800 138.82 151
801 138.6 150
802 138.6 150
803 138.6 150
804 138.6 150
805 138.82 151
806 138.6 150
807 138.6 150
808 138.6 150
809 138.6 150
810 138.6 150
811 138.6 150
812 138.82 151
813 139.04 152
814 139.26 153
815 139.04 152
816 139.26 153
817 139.04 152
818 138.82 151
819 138.82 151
820 139.04 152
821 139.04 152
822 138.82 151
823 138.82 151
824 138.82 151
825 138.82 151
826 138.82 151
827 138.6 150
828 138.6 150
829 138.6 150
830 138.6 150
831 138.38 149
832 138.38 149
833 138.6 150
834 137.28 144
835 137.28 144
836 137.28 144
837 137.06 143
838 137.28 144
839 138.38 149
840 137.28 144
841 137.72 146
842 138.38 149
843 138.16 148
844 137.94 147
845 137.94 147
846 138.38 149
847 138.6 150
848 139.26 153
849 139.48 154
850 139.48 154
851 139.26 153
852 139.04 152
853 139.26 153
854 139.70000000000002 155
855 139.70000000000002 155
856 139.92000000000002 156
857 139.92000000000002 156
858 139.92000000000002 156
859 139.48 154
860 139.04 152
861 138.82 151
862 138.6 150
863 138.16 148
864 138.38 149
865 139.04 152
866 139.48 154
867 139.70000000000002 155
868 140.14000000000001 157
869 140.58 159
870 140.14000000000001 157
871 139.92000000000002 156
872 140.14000000000001 157
873 141.68 164
874 142.34 167
875 141.68 164
876 141.68 164
877 143.66 173
878 143.44 172
879 142.12 166
880 140.36 158
881 139.92000000000002 156
882 140.8 160
883 144.54 177
884 142.78 169
885 142.12 166
886 141.46 163
887 141.24 162
888 140.58 159
889 141.24 162
890 145.20000000000002 180
891 145.64000000000001 182
892 145.42000000000002 181
893 145.64000000000001 182
894 145.64000000000001 182
895 145.64000000000001 182
896 145.42000000000002 181
897 145.42000000000002 181
898 145.42000000000002 181
899 145.42000000000002 181
900 145.42000000000002 181
901 144.98 179
902 145.64000000000001 182
904 144.76 178
905 144.98 179
906 144.98 179
907 144.98 179
908 145.20000000000002 180
909 145.20000000000002 180
910 144.98 179
911 144.76 178
912 144.76 178
913 144.98 179
914 145.42000000000002 181
915 145.42000000000002 181
916 145.42000000000002 181
917 145.42000000000002 181
918 145.42000000000002 181
919 145.64000000000001 182
920 145.86 183
921 145.42000000000002 181
922 145.42000000000002 181
923 145.20000000000002 180
924 145.20000000000002 180
925 145.20000000000002 180
926 145.20000000000002 180
927 145.20000000000002 180
928 144.76 178
929 144.76 178
930 144.98 179
931 144.98 179
932 144.98 179
936 144.54 177
937 144.1 175
938 144.1 175
939 144.1 175
940 144.32 176
941 144.32 176
942 144.1 175
943 143.88 174
944 142.12 166
945 143.88 174
946 143.88 174
947 144.32 176
948 144.1 175
949 143.88 174
950 142.78 169
951 140.14000000000001 157
952 140.14000000000001 157
953 138.82 151
954 141.02 161
955 141.68 164
956 142.12 166
957 139.92000000000002 156
958 139.26 153
959 139.04 152
960 139.26 153
961 139.70000000000002 155
962 139.70000000000002 155
963 138.16 148
964 136.62 141
965 137.06 143
966 137.06 143
967 137.72 146
968 139.04 152
969 139.04 152
970 139.04 152
971 138.82 151
972 138.6 150
973 138.38 149
974 138.16 148
975 138.6 150
976 138.38 149
977 138.16 148
978 138.16 148
979 138.16 148
980 138.38 149
981 137.94 147
982 137.94 147
983 137.94 147
984 138.38 149
985 138.16 148
986 138.16 148
987 138.6 150
988 138.6 150
989 138.38 149
990 137.94 147
991 137.72 146
992 137.72 146
993 137.94 147
994 138.16 148
995 138.16 148
996 137.72 146
997 137.94 147
998 137.94 147
999 137.94 147
1000 137.94 147
1001 137.94 147
1002 137.94 147
1003 138.16 148
1004 138.38 149
1005 137.72 146
1006 137.5 145
1007 137.28 144
1008 137.06 143
1009 137.06 143
1010 137.06 143
1011 137.28 144
1012 137.94 147
1013 138.6 150
1014 138.6 150
1015 138.82 151
1016 138.82 151
1017 138.82 151
1018 138.82 151
1019 138.82 151
1020 138.82 151
1021 138.82 151
1022 138.6 150
1023 138.6 150
1024 138.38 149
1025 138.38 149
1026 139.48 154
1027 136.62 141
1028 135.08 134
1029 133.1 125
1030 128.26 103
1031 129.8 110
1032 130.68 114
1033 130.24 112
1034 130.9 115
1035 115.5 45
1036 114.4 40
1039 112.86 33
1040 120.34 67
1041 120.34 67
1042 120.34 67
1043 120.56 68
1044 120.56 68
1045 120.56 68
1046 120.56 68
1047 115.06 43
1048 113.96000000000001 38
1054 145.64000000000001 182
1055 146.08 184
1056 134.86 133
1057 133.32 126
1058 132.66 123
1059 135.96 138
1060 145.42000000000002 181
1061 145.42000000000002 181
1062 142.56 168
1063 142.78 169
1064 145.64000000000001 182
1065 145.42000000000002 181
1066 145.42000000000002 181
1067 145.42000000000002 181
1068 145.42000000000002 181
1069 145.64000000000001 182
1070 138.38 149
1071 139.04 152
1072 140.14000000000001 157
1073 146.08 184
1074 146.08 184
1075 146.08 184
1076 146.08 184
1077 146.08 184
1078 145.86 183
1079 145.64000000000001 182
1080 145.64000000000001 182
1081 145.64000000000001 182
1082 145.64000000000001 182
1083 145.64000000000001 182
1084 145.64000000000001 182
1085 145.64000000000001 182
1086 145.64000000000001 182
1087 145.64000000000001 182
1088 145.86 183
1089 145.86 183
1090 145.86 183
1091 145.86 183
1092 145.64000000000001 182
1093 145.64000000000001 182
1094 145.42000000000002 181
1095 145.42000000000002 181
1096 145.42000000000002 181
1097 145.42000000000002 181
1098 145.42000000000002 181
1099 145.64000000000001 182
1102 144.54 177
1103 144.54 177
1104 144.54 177
1105 144.54 177
1106 144.54 177
1107 144.54 177
1108 144.54 177
1109 144.32 176
1110 144.32 176
1111 144.32 176
1112 143.66 173
1114 144.32 176
1115 143.88 174
1116 143.88 174
1117 143.66 173
1118 143.0 170
1119 140.58 159
1120 142.78 169
1121 141.9 165
1122 140.36 158
1123 138.82 151
1124 138.82 151
1125 139.70000000000002 155
1126 139.70000000000002 155
1127 139.48 154
1128 139.48 154
1129 139.04 152
1130 138.82 151
1131 138.82 151
1132 138.82 151
1133 138.6 150
1134 138.6 150
1135 138.38 149
1136 138.38 149
1137 138.16 148
1138 138.16 148
1139 138.16 148
1140 138.16 148
1141 138.16 148
1142 138.16 148
1143 138.38 149
1144 138.38 149
1145 138.38 149
1146 138.16 148
1147 138.16 148
1148 137.94 147
1149 138.16 148
1150 138.16 148
1151 138.16 148
1152 138.16 148
1153 138.16 148
1154 138.16 148
1155 138.16 148
1156 138.16 148
1157 138.16 148
1158 138.16 148
1159 137.94 147
1160 137.94 147
1161 138.16 148
1162 138.16 148
1163 138.16 148
1164 138.38 149
1165 138.16 148
1166 138.16 148
1167 138.16 148
1168 138.16 148
1169 138.38 149
1170 138.16 148
1171 138.38 149
1172 138.38 149
1173 138.38 149
1174 138.16 148
1175 138.16 148
1176 138.16 148
1177 138.38 149
1178 138.38 149
1179 138.16 148
1180 138.16 148
1181 138.38 149
1182 138.38 149
1183 138.38 149
1184 138.38 149
1185 138.38 149
1186 138.38 149
1187 138.38 149
1188 138.38 149
1189 138.38 149
1190 138.16 148
1191 138.16 148
1192 138.16 148
1193 138.16 148
1194 138.38 149
1195 138.16 148
1196 138.16 148
1197 138.16 148
1198 138.16 148
1199 138.16 148
1200 138.38 149
1201 138.38 149
1202 138.38 149
1203 138.38 149
1204 138.38 149
1205 138.16 148
1206 138.38 149
1207 138.38 149
1208 138.16 148
1209 138.16 148
1210 138.16 148
1211 138.16 148
1212 138.16 148
1213 138.16 148
1214 138.16 148
1215 138.16 148
1216 138.16 148
1217 138.16 148
1218 138.16 148
1219 138.16 148
1220 138.16 148
1221 138.16 148
1222 138.16 148
1223 137.94 147
1224 137.94 147
